offset,addr,cavity_q,local_m,residual,surprise,event,label
27946,0x909a,0.00000,0.20000,20.00100,0.22314,0,0
27947,0x909b,0.00000,1.00000,100.00500,266.73287,1,0
27948,0x909c,0.00000,0.20000,20.00100,0.22314,0,0
27949,0x909d,0.96128,1.00000,0.20071,0.03949,0,1
27950,0x909e,0.00000,0.20000,20.00100,0.22314,0,0
27951,0x909f,0.00000,0.20000,20.00100,0.22314,0,0
27952,0x90a0,0.00000,0.20000,20.00100,0.22314,0,0
27953,0x90a1,0.61538,1.00000,0.79057,0.48551,0,1
27954,0x90a2,0.00000,0.20000,20.00100,0.22314,0,0
27955,0x90a3,0.00000,0.20000,20.00100,0.22314,0,0
27956,0x90a4,0.00000,0.20000,20.00100,0.22314,0,0
27957,0x90a5,0.99756,1.00000,0.04941,0.00244,0,1
27958,0x90a6,0.00000,0.20000,20.00100,0.22314,0,0
27959,0x90a7,0.00000,0.20000,20.00100,0.22314,0,0
27960,0x90a8,0.00000,0.20000,20.00100,0.22314,0,0
27961,0x90a9,1.00000,1.00000,0.00000,0.00000,0,1
27962,0x90aa,0.00000,0.20000,20.00100,0.22314,0,0
27963,0x90ab,0.99620,1.00000,0.06176,0.00381,0,1
27964,0x90ac,0.00000,0.20000,20.00100,0.22314,0,0
27965,0x90ad,0.00000,0.20000,20.00100,0.22314,0,0
27968,0x90b0,0.00000,0.20000,20.00100,0.22314,0,0
27969,0x90b1,0.00000,0.20000,20.00100,0.22314,0,0
27970,0x90b2,0.99615,1.00000,0.06215,0.00385,0,1
27971,0x90b3,0.00000,0.20000,20.00100,0.22314,0,0
27972,0x90b4,0.00000,0.20000,20.00100,0.22314,0,0
27974,0x90b6,0.00000,0.20000,20.00100,0.22314,0,0
27975,0x90b7,0.00000,0.20000,20.00100,0.22314,0,0
27976,0x90b8,0.00000,0.20000,20.00100,0.22314,0,0
27977,0x90b9,0.99969,1.00000,0.01774,0.00031,0,1
27978,0x90ba,0.00000,0.20000,20.00100,0.22314,0,0
27979,0x90bb,0.00000,0.20000,20.00100,0.22314,0,0
27980,0x90bc,0.00000,0.20000,20.00100,0.22314,0,0
27981,0x90bd,0.99998,1.00000,0.00170,0.00002,0,1
27982,0x90be,0.00000,0.20000,20.00100,0.22314,0,0
27983,0x90bf,0.00000,0.20000,20.00100,0.22314,0,0
27985,0x90c1,0.00000,0.20000,20.00100,0.22314,0,0
27986,0x90c2,0.00000,0.20000,20.00100,0.22314,0,0
27987,0x90c3,0.00000,0.20000,20.00100,0.22314,0,0
27988,0x90c4,0.00000,0.20000,20.00100,0.22314,0,0
27989,0x90c5,0.99999,1.00000,0.00095,0.00001,0,1
27990,0x90c6,0.00000,0.20000,20.00100,0.22314,0,0
27991,0x90c7,0.00000,0.20000,20.00100,0.22314,0,0
27992,0x90c8,0.99999,1.00000,0.00095,0.00001,0,1
27993,0x90c9,0.00000,0.20000,20.00100,0.22314,0,0
27994,0x90ca,0.00000,0.20000,20.00100,0.22314,0,0
27995,0x90cb,0.99969,1.00000,0.01774,0.00031,0,1
27996,0x90cc,0.00000,0.20000,20.00100,0.22314,0,0
27997,0x90cd,0.00000,0.20000,20.00100,0.22314,0,0
27998,0x90ce,0.00000,0.20000,20.00100,0.22314,0,0
27999,0x90cf,1.00000,1.00000,0.00019,0.00000,0,1
28000,0x90d0,0.00000,0.20000,20.00100,0.22314,0,0
28001,0x90d1,0.00000,0.92453,92.45745,2.58400,0,0
28002,0x90d2,0.88889,1.00000,0.35355,0.11778,0,1
28003,0x90d3,0.00000,0.20000,20.00100,0.22314,0,0
28004,0x90d4,0.99996,1.00000,0.00358,0.00004,0,1
28005,0x90d5,0.00000,0.20000,20.00100,0.22314,0,0
28006,0x90d6,0.00000,1.00000,100.00500,547.70406,1,1
28007,0x90d7,0.00000,0.20000,20.00100,0.22314,0,0
28008,0x90d8,0.00000,1.00000,100.00500,268.27804,1,0
28009,0x90d9,0.00000,0.20000,20.00100,0.22314,0,0
28010,0x90da,0.00000,1.00000,100.00500,708.39642,1,0
28011,0x90db,0.00000,1.00000,100.00500,255.65034,1,1
28013,0x90dd,0.00000,1.00000,100.00500,547.70406,1,1
28014,0x90de,0.00000,1.00000,100.00500,276.27804,1,0
28015,0x90df,0.00000,0.20000,20.00100,0.22314,0,0
28016,0x90e0,0.00000,0.20000,20.00100,0.22314,0,0
28017,0x90e1,1.00000,1.00000,0.00001,0.00000,0,1
28019,0x90e3,0.99770,1.00000,0.04802,0.00230,0,1
28020,0x90e4,0.00000,0.20000,20.00100,0.22314,0,0
28021,0x90e5,0.00000,0.20000,20.00100,0.22314,0,0
28022,0x90e6,0.00000,0.20000,20.00100,0.22314,0,0
28023,0x90e7,0.00000,0.20000,20.00100,0.22314,0,0
28024,0x90e8,0.00000,0.20000,20.00100,0.22314,0,0
28025,0x90e9,0.00000,0.20000,20.00100,0.22314,0,0
28026,0x90ea,1.00000,1.00000,0.00000,0.00000,0,1
28027,0x90eb,0.99999,1.00000,0.00076,0.00001,0,1
28028,0x90ec,0.89256,1.00000,0.34695,0.11367,0,1
28029,0x90ed,0.00000,0.20000,20.00100,0.22314,0,0
28030,0x90ee,0.00000,0.20000,20.00100,0.22314,0,0
28031,0x90ef,0.00000,0.20000,20.00100,0.22314,0,0
28032,0x90f0,0.00000,0.20000,20.00100,0.22314,0,0
28033,0x90f1,0.00000,0.20000,20.00100,0.22314,0,0
28034,0x90f2,0.00000,0.20000,20.00100,0.22314,0,0
28035,0x90f3,0.99950,1.00000,0.02227,0.00050,0,1
28036,0x90f4,0.00000,0.20000,20.00100,0.22314,0,0
28037,0x90f5,0.00000,0.20000,20.00100,0.22314,0,0
28038,0x90f6,0.99930,1.00000,0.02641,0.00070,0,1
28039,0x90f7,0.00000,0.20000,20.00100,0.22314,0,0
28040,0x90f8,0.00000,0.20000,20.00100,0.22314,0,0
28041,0x90f9,0.00000,0.20000,20.00100,0.22314,0,0
28042,0x90fa,0.99930,1.00000,0.02641,0.00070,0,1
28043,0x90fb,0.00000,0.20000,20.00100,0.22314,0,0
28044,0x90fc,0.00000,0.20000,20.00100,0.22314,0,0
28045,0x90fd,0.00000,0.20000,20.00100,0.22314,0,0
28046,0x90fe,0.99950,1.00000,0.02227,0.00050,0,1
28047,0x90ff,0.00000,0.20000,20.00100,0.22314,0,0
28048,0x9100,0.00000,0.20000,20.00100,0.22314,0,0
28049,0x9101,0.91690,1.00000,0.30106,0.08676,0,1
28050,0x9102,0.00000,0.20000,20.00100,0.22314,0,0
28051,0x9103,0.00000,0.20000,20.00100,0.22314,0,0
28052,0x9104,0.00000,0.20000,20.00100,0.22314,0,0
28053,0x9105,0.00000,0.20000,20.00100,0.22314,0,0
28054,0x9106,0.99999,1.00000,0.00095,0.00001,0,1
28055,0x9107,0.00000,0.20000,20.00100,0.22314,0,0
28056,0x9108,0.00000,0.20000,20.00100,0.22314,0,0
28057,0x9109,1.00000,1.00000,0.00000,0.00000,0,1
28058,0x910a,1.00000,1.00000,0.00000,0.00000,0,1
28059,0x910b,0.00000,0.20000,20.00100,0.22314,0,0
28060,0x910c,0.00000,0.20000,20.00100,0.22314,0,0
28061,0x910d,0.99999,1.00000,0.00076,0.00001,0,1
28062,0x910e,0.00000,0.20000,20.00100,0.22314,0,0
28063,0x910f,1.00000,1.00000,0.00000,0.00000,0,1
28064,0x9110,1.00000,1.00000,0.00000,0.00000,0,1
28065,0x9111,0.99996,1.00000,0.00358,0.00004,0,1
28066,0x9112,0.00000,0.20000,20.00100,0.22314,0,0
28067,0x9113,1.00000,1.00000,0.00000,0.00000,0,0
28068,0x9114,0.00000,0.20000,20.00100,0.22314,0,0
28069,0x9115,0.00000,1.00000,100.00500,261.19552,1,0
28070,0x9116,0.00000,1.00000,100.00500,543.70406,1,1
28071,0x9117,0.00000,1.00000,100.00500,270.73287,1,0
28074,0x911a,1.00000,1.00000,0.00000,-0.00000,0,1
28075,0x911b,0.00000,0.20000,20.00100,0.22314,0,0
28078,0x911e,0.00000,0.20000,20.00100,0.22314,0,0
28079,0x911f,0.99999,1.00000,0.00076,0.00001,0,1
28080,0x9120,0.00000,0.20000,20.00100,0.22314,0,0
28081,0x9121,0.99696,1.00000,0.05524,0.00305,0,1
28082,0x9122,0.00000,0.20000,20.00100,0.22314,0,0
28083,0x9123,0.00000,0.20000,20.00100,0.22314,0,0
28084,0x9124,0.99950,1.00000,0.02227,0.00050,0,1
28085,0x9125,0.00000,0.20000,20.00100,0.22314,0,0
28088,0x9128,0.99696,1.00000,0.05524,0.00305,0,1
28089,0x9129,0.00000,0.20000,20.00100,0.22314,0,0
28090,0x912a,0.00000,0.20000,20.00100,0.22314,0,0
28091,0x912b,0.99999,1.00000,0.00119,0.00001,0,1
28092,0x912c,0.00000,0.20000,20.00100,0.22314,0,0
28093,0x912d,0.00000,0.20000,20.00100,0.22314,0,0
28097,0x9131,0.00000,0.20000,20.00100,0.22314,0,0
28098,0x9132,0.99999,1.00000,0.00095,0.00001,0,1
28099,0x9133,0.00000,0.20000,20.00100,0.22314,0,0
28100,0x9134,0.00000,0.20000,20.00100,0.22314,0,0
28101,0x9135,0.99648,1.00000,0.05944,0.00353,0,1
28102,0x9136,0.00000,0.20000,20.00100,0.22314,0,0
28103,0x9137,0.00000,0.92453,92.45745,2.58400,0,0
28104,0x9138,0.00000,0.20000,20.00100,0.22314,0,0
28105,0x9139,0.99996,1.00000,0.00358,0.00004,0,1
28106,0x913a,0.00000,0.92453,92.45745,2.58400,0,0
28107,0x913b,0.00000,1.00000,100.00500,265.18769,1,1
28108,0x913c,0.00000,1.00000,100.00500,255.64251,1,0
28109,0x913d,0.00000,0.20000,20.00100,0.22314,0,0
28110,0x913e,0.00000,0.92453,92.45745,2.58400,0,0
28111,0x913f,0.05882,1.00000,4.00012,2.83327,0,1
28112,0x9140,0.00000,0.20000,20.00100,0.22314,0,0
28115,0x9143,0.99999,1.00000,0.00138,0.00001,0,1
28116,0x9144,0.00000,0.20000,20.00100,0.22314,0,0
28117,0x9145,0.00000,0.92453,92.45745,2.58400,0,0
28118,0x9146,0.00000,0.20000,20.00100,0.22314,0,0
28119,0x9147,0.03030,1.00000,5.65703,3.49657,0,1
28120,0x9148,0.00000,0.20000,20.00100,0.22314,0,0
28123,0x914b,0.99950,1.00000,0.02227,0.00050,0,1
28124,0x914c,0.00000,0.20000,20.00100,0.22314,0,0
28125,0x914d,0.00000,0.20000,20.00100,0.22314,0,0
28126,0x914e,0.00000,0.20000,20.00100,0.22314,0,0
28127,0x914f,0.99756,1.00000,0.04941,0.00244,0,1
28128,0x9150,0.00000,0.20000,20.00100,0.22314,0,0
28132,0x9154,0.00000,0.92453,92.45745,2.58400,0,0
28133,0x9155,0.00000,1.00000,100.00500,23.99309,0,1
28134,0x9156,0.00000,0.92453,92.45745,2.58400,0,0
28135,0x9157,0.99950,1.00000,0.02227,0.00050,0,1
28136,0x9158,0.00000,0.20000,20.00100,0.22314,0,0
28137,0x9159,0.00000,0.20000,20.00100,0.22314,0,0
28138,0x915a,1.00000,1.00000,0.00000,0.00000,0,1
28139,0x915b,0.00000,0.92453,92.45745,2.58400,0,0
28140,0x915c,0.99093,1.00000,0.09570,0.00912,0,0
28141,0x915d,0.00000,0.92453,92.45745,2.58400,0,0
28142,0x915e,0.00000,1.00000,100.00500,270.73287,1,0
28143,0x915f,0.00000,1.00000,100.00500,262.03972,1,1
28144,0x9160,0.00000,0.20000,20.00100,0.22314,0,0
28147,0x9163,0.99838,1.00000,0.04022,0.00162,0,1
28148,0x9164,0.00000,0.92453,92.45745,2.58400,0,0
28149,0x9165,0.00000,0.20000,20.00100,0.22314,0,0
28150,0x9166,0.00000,0.20000,20.00100,0.22314,0,0
28151,0x9167,0.88735,1.00000,0.35630,0.11952,0,1
28152,0x9168,0.00000,0.20000,20.00100,0.22314,0,0
28155,0x916b,0.99999,1.00000,0.00095,0.00001,0,1
28156,0x916c,0.00000,0.20000,20.00100,0.22314,0,0
28157,0x916d,0.00000,0.20000,20.00100,0.22314,0,0
28158,0x916e,1.00000,1.00000,0.00004,0.00000,0,1
28159,0x916f,0.00000,0.92453,92.45745,2.58400,0,0
28160,0x9170,0.00000,0.20000,20.00100,0.22314,0,0
28161,0x9171,0.00000,0.20000,20.00100,0.22314,0,0
28162,0x9172,1.00000,1.00000,0.00000,0.00000,0,1
28163,0x9173,0.00000,0.20000,20.00100,0.22314,0,0
28164,0x9174,0.99999,1.00000,0.00095,0.00001,0,1
28165,0x9175,0.00000,0.20000,20.00100,0.22314,0,0
28169,0x9179,0.00000,0.92453,92.45745,2.58400,0,0
28170,0x917a,0.99999,1.00000,0.00076,0.00001,0,1
28171,0x917b,0.00000,0.92453,92.45745,2.58400,0,0
28172,0x917c,0.03030,1.00000,5.65685,3.49651,0,1
28173,0x917d,0.00000,0.20000,20.00100,0.22314,0,0
28174,0x917e,0.00000,0.20000,20.00100,0.22314,0,0
28175,0x917f,0.99996,1.00000,0.00358,0.00004,0,1
28176,0x9180,0.00000,0.20000,20.00100,0.22314,0,0
28177,0x9181,0.99999,1.00000,0.00076,0.00001,0,0
28178,0x9182,0.00000,1.00000,100.00500,265.18769,1,0
28179,0x9183,0.00000,1.00000,100.00500,266.73287,1,1
28180,0x9184,0.00000,0.20000,20.00100,0.22314,0,0
28181,0x9185,0.00000,0.20000,20.00100,0.22314,0,0
28182,0x9186,0.00000,0.20000,20.00100,0.22314,0,0
28183,0x9187,0.99138,1.00000,0.09326,0.00866,0,1
28184,0x9188,0.00000,0.20000,20.00100,0.22314,0,0
28185,0x9189,0.00000,0.92453,92.45745,2.58400,0,0
28186,0x918a,0.00000,0.20000,20.00100,0.22314,0,0
28187,0x918b,0.88735,1.00000,0.35630,0.11952,0,1
28188,0x918c,0.00000,0.20000,20.00100,0.22314,0,0
28189,0x918d,0.00000,0.20000,20.00100,0.22314,0,0
28190,0x918e,0.00000,0.20000,20.00100,0.22314,0,0
28191,0x918f,1.00000,1.00000,0.00000,0.00000,0,1
28192,0x9190,0.00000,0.20000,20.00100,0.22314,0,0
28193,0x9191,0.00000,0.20000,20.00100,0.22314,0,0
28194,0x9192,0.00000,0.20000,20.00100,0.22314,0,0
28195,0x9193,1.00000,1.00000,0.00019,0.00000,0,1
28196,0x9194,0.00000,0.20000,20.00100,0.22314,0,0
28197,0x9195,0.99950,1.00000,0.02227,0.00050,0,1
28198,0x9196,0.00000,0.20000,20.00100,0.22314,0,0
28199,0x9197,0.83275,1.00000,0.44816,0.18302,0,1
28200,0x9198,0.00000,0.20000,20.00100,0.22314,0,0
28201,0x9199,0.00000,0.20000,20.00100,0.22314,0,0
28203,0x919b,0.00000,0.20000,20.00100,0.22314,0,0
28204,0x919c,0.00000,0.20000,20.00100,0.22314,0,0
28205,0x919d,0.00000,0.20000,20.00100,0.22314,0,0
28206,0x919e,0.98390,1.00000,0.12793,0.01623,0,1
28207,0x919f,0.00000,0.20000,20.00100,0.22314,0,0
28208,0x91a0,0.00000,0.20000,20.00100,0.22314,0,0
28209,0x91a1,0.00000,0.20000,20.00100,0.22314,0,0
28210,0x91a2,0.99950,1.00000,0.02227,0.00050,0,1
28211,0x91a3,0.00000,0.20000,20.00100,0.22314,0,0
28212,0x91a4,0.00000,0.20000,20.00100,0.22314,0,0
28213,0x91a5,0.00048,1.00000,45.60702,7.64060,0,1
28214,0x91a6,0.00000,0.20000,20.00100,0.22314,0,0
28215,0x91a7,0.00000,0.20000,20.00100,0.22314,0,0
28216,0x91a8,0.00000,0.20000,20.00100,0.22314,0,0
28217,0x91a9,0.99950,1.00000,0.02227,0.00050,0,1
28218,0x91aa,0.00000,0.20000,20.00100,0.22314,0,0
28219,0x91ab,0.00000,0.20000,20.00100,0.22314,0,0
28220,0x91ac,0.88889,1.00000,0.35355,0.11778,0,1
28221,0x91ad,0.00000,0.20000,20.00100,0.22314,0,0
28222,0x91ae,0.99996,1.00000,0.00358,0.00004,0,1
28223,0x91af,0.00000,0.20000,20.00100,0.22314,0,0
28224,0x91b0,1.00000,1.00000,0.00000,0.00000,0,1
28225,0x91b1,0.00000,1.00000,100.00500,259.64251,1,1
28226,0x91b2,0.00000,1.00000,100.00500,255.64251,1,0
28227,0x91b3,1.00000,1.00000,0.00048,0.00000,0,1
28228,0x91b4,0.00000,0.20000,20.00100,0.22314,0,0
28229,0x91b5,0.00000,0.20000,20.00100,0.22314,0,0
28230,0x91b6,0.99950,1.00000,0.02227,0.00050,0,1
28231,0x91b7,0.00000,0.20000,20.00100,0.22314,0,0
28232,0x91b8,0.00000,0.20000,20.00100,0.22314,0,0
28233,0x91b9,1.00000,1.00000,0.00019,0.00000,0,1
28234,0x91ba,0.00000,0.20000,20.00100,0.22314,0,0
28236,0x91bc,0.99615,1.00000,0.06215,0.00385,0,1
28237,0x91bd,0.00000,0.20000,20.00100,0.22314,0,0
28238,0x91be,0.00000,0.20000,20.00100,0.22314,0,0
28240,0x91c0,0.00000,0.20000,20.00100,0.22314,0,0
28241,0x91c1,0.00000,0.20000,20.00100,0.22314,0,0
28242,0x91c2,0.00000,0.20000,20.00100,0.22314,0,0
28243,0x91c3,0.99999,1.00000,0.00107,0.00001,0,1
28244,0x91c4,0.00000,0.20000,20.00100,0.22314,0,0
28245,0x91c5,0.00000,0.20000,20.00100,0.22314,0,0
28246,0x91c6,0.00000,0.20000,20.00100,0.22314,0,0
28247,0x91c7,1.00000,1.00000,0.00001,0.00000,0,1
28248,0x91c8,0.00000,0.20000,20.00100,0.22314,0,0
28249,0x91c9,0.00000,0.20000,20.00100,0.22314,0,0
28250,0x91ca,0.99993,1.00000,0.00679,0.00007,0,1
28251,0x91cb,0.00000,0.20000,20.00100,0.22314,0,0
28252,0x91cc,0.00000,0.92453,92.45745,2.58400,0,0
28253,0x91cd,0.00000,0.20000,20.00100,0.22314,0,0
28254,0x91ce,0.97663,1.00000,0.15470,0.02365,0,1
28255,0x91cf,0.00000,0.92453,92.45745,2.58400,0,0
28257,0x91d1,0.99996,1.00000,0.00358,0.00004,0,1
28258,0x91d2,0.00000,0.20000,20.00100,0.22314,0,0
28259,0x91d3,0.00000,1.00000,100.00500,200.19074,0,1
28260,0x91d4,0.00000,1.00000,100.00500,272.27804,1,0
28261,0x91d5,0.00000,0.20000,20.00100,0.22314,0,0
28263,0x91d7,0.00000,0.20000,20.00100,0.22314,0,0
28264,0x91d8,0.99999,1.00000,0.00095,0.00001,0,1
28265,0x91d9,0.00000,0.20000,20.00100,0.22314,0,0
28267,0x91db,0.00000,0.20000,20.00100,0.22314,0,0
28268,0x91dc,0.50593,1.00000,0.98821,0.68136,0,1
28269,0x91dd,0.00000,0.20000,20.00100,0.22314,0,0
28270,0x91de,0.00000,0.20000,20.00100,0.22314,0,0
28271,0x91df,0.00000,0.20000,20.00100,0.22314,0,0
28272,0x91e0,1.00000,1.00000,0.00000,-0.00000,0,1
28273,0x91e1,0.00000,0.20000,20.00100,0.22314,0,0
28276,0x91e4,0.00000,0.20000,20.00100,0.22314,0,0
28277,0x91e5,0.92544,1.00000,0.28384,0.07749,0,1
28278,0x91e6,0.00000,0.20000,20.00100,0.22314,0,0
28279,0x91e7,0.00000,0.20000,20.00100,0.22314,0,0
28280,0x91e8,0.99950,1.00000,0.02227,0.00050,0,1
28281,0x91e9,0.00000,0.20000,20.00100,0.22314,0,0
28282,0x91ea,0.99615,1.00000,0.06215,0.00385,0,1
28283,0x91eb,0.00000,0.20000,20.00100,0.22314,0,0
28284,0x91ec,0.00000,0.20000,20.00100,0.22314,0,0
28286,0x91ee,0.00000,0.20000,20.00100,0.22314,0,0
28287,0x91ef,0.00000,0.20000,20.00100,0.22314,0,0
28288,0x91f0,0.00000,0.20000,20.00100,0.22314,0,0
28289,0x91f1,0.99999,1.00000,0.00107,0.00001,0,1
28290,0x91f2,0.00000,0.20000,20.00100,0.22314,0,0
28291,0x91f3,0.00000,0.20000,20.00100,0.22314,0,0
28292,0x91f4,0.00000,0.20000,20.00100,0.22314,0,0
28293,0x91f5,0.99999,1.00000,0.00119,0.00001,0,1
28294,0x91f6,0.00000,0.20000,20.00100,0.22314,0,0
28295,0x91f7,0.00000,0.20000,20.00100,0.22314,0,0
28296,0x91f8,0.99999,1.00000,0.00119,0.00001,0,1
28297,0x91f9,0.00000,0.20000,20.00100,0.22314,0,0
28298,0x91fa,0.00000,0.20000,20.00100,0.22314,0,0
28299,0x91fb,0.00000,0.20000,20.00100,0.22314,0,0
28300,0x91fc,0.99950,1.00000,0.02227,0.00050,0,1
28301,0x91fd,0.00000,0.20000,20.00100,0.22314,0,0
28302,0x91fe,0.00000,0.20000,20.00100,0.22314,0,0
28303,0x91ff,0.99950,1.00000,0.02227,0.00050,0,1
28304,0x9200,0.00000,0.20000,20.00100,0.22314,0,0
28305,0x9201,0.99996,1.00000,0.00358,0.00004,0,1
28306,0x9202,0.00000,0.20000,20.00100,0.22314,0,0
28307,0x9203,0.00000,1.00000,100.00500,270.85065,1,0
28308,0x9204,0.00000,0.20000,20.00100,0.22314,0,0
28309,0x9205,0.00000,0.20000,20.00100,0.22314,0,0
28310,0x9206,0.00000,0.20000,20.00100,0.22314,0,0
28311,0x9207,0.00000,1.00000,100.00500,266.73287,1,1
28312,0x9208,0.00000,0.20000,20.00100,0.22314,0,0
28313,0x9209,0.67192,1.00000,0.69877,0.39762,0,1
28314,0x920a,0.00000,0.20000,20.00100,0.22314,0,0
28315,0x920b,0.00000,0.20000,20.00100,0.22314,0,0
28316,0x920c,0.00000,0.20000,20.00100,0.22314,0,0
28317,0x920d,0.99999,1.00000,0.00076,0.00001,0,1
28318,0x920e,0.99805,1.00000,0.04419,0.00195,0,1
28319,0x920f,0.99996,0.20000,-80.00004,1.60932,0,1
28320,0x9210,0.47963,0.20000,-0.55972,0.66900,0,1
28321,0x9211,0.30381,0.20000,-0.22572,0.48173,0,0
28322,0x9212,0.40842,0.20000,-0.42401,0.58888,0,0
28325,0x9215,0.34555,0.20000,-0.30607,0.52312,0,0
28326,0x9216,0.11491,0.20000,0.26682,0.31327,0,0
28327,0x9217,0.84778,0.20000,-1.80324,1.23329,0,1
28328,0x9218,0.09297,0.20000,0.36856,0.29542,0,0
28329,0x9219,0.17075,0.20000,0.07773,0.36018,0,0
28331,0x921b,0.20532,0.20000,-0.01317,0.39037,0,0
28332,0x921c,0.10010,0.20000,0.33286,0.30119,0,0
28333,0x921d,0.71334,0.20000,-1.13519,0.98887,0,0
28334,0x921e,0.00155,0.20000,5.03781,0.22431,0,1
28335,0x921f,0.00007,0.20000,19.99372,0.22320,0,0
28336,0x9220,0.81845,0.20000,-1.60438,1.17464,0,0
28337,0x9221,0.99987,0.20000,-70.16893,1.60905,0,0
28338,0x9222,0.00025,0.20000,12.69860,0.22333,0,1
28339,0x9223,0.99993,0.20000,-79.99694,1.60923,0,0
28340,0x9224,0.00013,0.20000,17.78728,0.22324,0,0
28341,0x9225,0.00013,0.20000,17.85058,0.22324,0,0
28342,0x9226,0.00013,0.20000,17.78728,0.22324,0,0
28343,0x9227,0.00013,0.20000,17.85057,0.22324,0,0
28344,0x9228,0.00013,0.20000,17.84958,0.22324,0,0
28345,0x9229,0.00000,0.20000,20.00100,0.22314,0,0
28346,0x922a,0.00037,0.20000,10.31058,0.22342,0,1
28347,0x922b,0.99995,0.20000,-79.99861,1.60928,0,0
28348,0x922c,0.00000,0.20000,20.00084,0.22314,0,0
28349,0x922d,0.03103,0.20000,0.97446,0.24669,0,1
28350,0x922e,0.99798,0.20000,-17.79391,1.60341,0,0
28351,0x922f,0.00047,0.20000,9.20542,0.22350,0,0
28352,0x9230,0.96006,0.20000,-3.88145,1.49627,0,1
28353,0x9231,0.09158,0.20000,0.37588,0.29430,0,0
28354,0x9232,0.39084,0.20000,-0.39111,0.57005,0,0
28355,0x9233,0.00776,0.20000,2.19136,0.22898,0,0
28356,0x9234,0.98576,0.20000,-6.63136,1.56760,0,1
28357,0x9235,0.18528,0.20000,0.03789,0.37276,0,0
28358,0x9236,0.00000,0.20000,20.00079,0.22315,0,0
28359,0x9237,0.99950,0.92453,-3.37018,0.07893,0,1
28360,0x9238,0.00000,0.20000,20.00100,0.22314,0,0
28361,0x9239,0.99998,0.92453,-7.54575,0.07849,0,0
28362,0x923a,0.00001,0.99338,99.34183,5.01596,0,0
28363,0x923b,0.97909,0.92453,-0.38139,0.09786,0,1
28364,0x923c,0.00139,0.20000,5.33352,0.22419,0,0
28365,0x923d,0.00000,0.20000,20.00097,0.22314,0,0
28366,0x923e,0.99984,0.99946,-0.02973,0.00071,0,1
28367,0x923f,0.00000,0.20000,20.00099,0.22314,0,0
28368,0x9240,0.00000,0.20000,20.00100,0.22314,0,0
28369,0x9241,0.00000,0.20000,20.00100,0.22314,0,0
28370,0x9242,0.26700,0.99946,1.65568,1.31957,0,1
28371,0x9243,0.00119,0.20000,5.76922,0.22404,0,0
28372,0x9244,0.00012,0.92453,83.79426,2.58263,0,0
28373,0x9245,0.00119,0.20000,5.76922,0.22404,0,0
28374,0x9246,0.17039,0.99946,2.20510,1.76756,0,1
28375,0x9247,0.00117,0.20000,5.81395,0.22402,0,0
28376,0x9248,0.00017,0.92453,71.72564,2.58213,0,0
28378,0x924a,0.00000,0.99946,99.95063,7.51710,0,1
28379,0x924b,0.00000,0.20000,20.00099,0.22314,0,0
28380,0x924c,0.99610,0.20000,-12.77446,1.59781,0,0
28381,0x924d,1.00000,0.20000,-80.00356,1.60942,0,0
28382,0x924e,0.00000,0.99946,99.95063,7.51712,0,1
28383,0x924f,0.00000,0.20000,20.00099,0.22314,0,0
28385,0x9251,0.00000,0.20000,20.00100,0.22314,0,0
28386,0x9252,0.14344,1.00000,2.44364,1.94181,0,0
28387,0x9253,0.00000,0.20000,20.00100,0.22314,0,0
28388,0x9254,0.02703,1.00000,6.00018,3.61098,0,1
28389,0x9255,0.00000,0.20000,20.00100,0.22314,0,0
28390,0x9256,0.00000,0.20000,20.00100,0.22314,0,0
28391,0x9257,0.00000,0.20000,20.00100,0.22314,0,0
28392,0x9258,0.00063,1.00000,39.70053,7.36336,0,1
28393,0x9259,0.00000,0.20000,20.00100,0.22314,0,0
28394,0x925a,0.00000,0.20000,20.00100,0.22314,0,0
28395,0x925b,0.00000,0.20000,20.00100,0.22314,0,0
28396,0x925c,0.00000,0.20000,20.00100,0.22314,0,0
28397,0x925d,0.00000,0.20000,20.00100,0.22314,0,0
28398,0x925e,0.99991,1.00000,0.00895,0.00009,0,1
28399,0x925f,0.00000,0.20000,20.00100,0.22314,0,0
28400,0x9260,0.00000,1.00000,100.00500,30.94990,0,1
28401,0x9261,0.00000,0.20000,20.00089,0.22314,0,0
28402,0x9262,0.00000,1.00000,100.00500,18.90149,0,0
28403,0x9263,0.00000,1.00000,100.00500,29.75023,0,0
28404,0x9264,0.00000,1.00000,100.00500,30.59042,0,1
28405,0x9265,0.11674,0.20000,0.25928,0.31477,0,0
28406,0x9266,0.03393,0.92453,4.91929,2.26069,0,0
28408,0x9268,0.00008,1.00000,99.99655,9.37837,0,1
28409,0x9269,0.00000,0.20000,20.00100,0.22314,0,0
28410,0x926a,0.00000,0.20000,20.00100,0.22314,0,0
28411,0x926b,0.00000,0.20000,20.00100,0.22314,0,0
28412,0x926c,0.97622,1.00000,0.15609,0.02407,0,1
28413,0x926d,0.00000,0.20000,20.00100,0.22314,0,0
28414,0x926e,0.00000,0.20000,20.00100,0.22314,0,0
28415,0x926f,0.55834,1.00000,0.88939,0.58278,0,1
28416,0x9270,0.00000,0.20000,20.00100,0.22314,0,0
28417,0x9271,0.00000,0.20000,20.00100,0.22314,0,0
28418,0x9272,0.00000,0.20000,20.00100,0.22314,0,0
28419,0x9273,0.00000,0.20000,20.00100,0.22314,0,0
